neighborhood,stationID,stationName,latitude,longitude,eventCount,types,time,value
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/4/18 11:00,11
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/4/18 11:00,19
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/4/18 0:00,17
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/4/18 0:00,14
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/4/18 13:00,15
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/4/18 13:00,15
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/4/18 14:00,16
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/4/18 14:00,14
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/4/18 16:00,14
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/4/18 16:00,17
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/4/18 17:00,23
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/4/18 17:00,8
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/4/18 18:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/4/18 18:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/4/18 19:00,28
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/4/18 19:00,3
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/4/18 20:00,29
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/4/18 20:00,2
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/4/18 21:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/4/18 21:00,4
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/4/18 22:00,28
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/4/18 22:00,3
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/4/18 23:00,30
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/4/18 23:00,1
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/4/18 12:00,13
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/4/18 12:00,17
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 1:00,29
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 1:00,2
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 2:00,28
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 2:00,3
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 3:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 3:00,4
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 4:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 4:00,4
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 5:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 5:00,4
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 6:00,26
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 6:00,5
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 7:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 7:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 8:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 8:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 9:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 9:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 10:00,29
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 10:00,2
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 11:00,29
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 11:00,1
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 0:00,29
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 0:00,2
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 13:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 13:00,2
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 15:00,29
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 15:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 16:00,26
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 16:00,3
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 17:00,22
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 17:00,7
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 18:00,24
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 18:00,5
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 19:00,22
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 19:00,7
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 20:00,22
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 20:00,7
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 21:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 21:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 22:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 22:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 23:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 23:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/5/18 12:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/5/18 12:00,2
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 1:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 1:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 2:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 2:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 3:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 3:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 4:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 4:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 5:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 5:00,11
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 6:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 6:00,11
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 7:00,23
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 7:00,8
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 8:00,26
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 8:00,5
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 9:00,25
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 9:00,6
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 10:00,25
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 10:00,6
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 11:00,22
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 11:00,8
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 0:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 0:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 13:00,25
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 13:00,5
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 14:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 14:00,3
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 15:00,23
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 15:00,7
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 16:00,19
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 16:00,11
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 17:00,19
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 17:00,10
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 18:00,23
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 18:00,6
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 19:00,14
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 19:00,15
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 20:00,14
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 20:00,15
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 21:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 21:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 22:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 22:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 23:00,17
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 23:00,12
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/6/18 12:00,23
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/6/18 12:00,7
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 1:00,21
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 1:00,8
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 2:00,22
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 2:00,7
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 3:00,22
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 3:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 4:00,22
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 4:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 5:00,25
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 5:00,6
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 6:00,25
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 6:00,6
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 7:00,26
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 7:00,5
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 8:00,29
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 8:00,2
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 9:00,26
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 9:00,5
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 10:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 10:00,11
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 11:00,23
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 11:00,8
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 0:00,21
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 0:00,8
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 13:00,23
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 13:00,8
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 14:00,19
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 14:00,12
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 15:00,25
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 15:00,6
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 16:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 16:00,4
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 17:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 17:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 18:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 18:00,4
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 19:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 19:00,4
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 20:00,26
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 20:00,5
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 21:00,26
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 21:00,5
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 22:00,26
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 22:00,5
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 23:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 23:00,4
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/7/18 12:00,24
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/7/18 12:00,7
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 1:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 1:00,4
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 2:00,25
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 2:00,6
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 3:00,26
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 3:00,5
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 4:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 4:00,4
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 5:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 5:00,4
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 6:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 6:00,4
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 7:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 7:00,4
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 8:00,26
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 8:00,4
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 9:00,22
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 9:00,8
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 10:00,23
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 10:00,7
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 11:00,24
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 11:00,6
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 0:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 0:00,4
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 13:00,30
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 13:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 14:00,29
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 14:00,1
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 15:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 15:00,3
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 16:00,23
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 16:00,7
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 17:00,17
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 17:00,13
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 18:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 18:00,10
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 19:00,23
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 19:00,7
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 20:00,24
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 20:00,6
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 21:00,22
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 21:00,8
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 22:00,21
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 22:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 23:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 23:00,10
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/8/18 12:00,27
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/8/18 12:00,3
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/9/18 1:00,21
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/9/18 1:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/9/18 2:00,21
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/9/18 2:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/9/18 3:00,21
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/9/18 3:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/9/18 4:00,21
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/9/18 4:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/9/18 5:00,21
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/9/18 5:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/9/18 6:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/9/18 6:00,10
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/9/18 7:00,22
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/9/18 7:00,8
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/9/18 8:00,3
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/9/18 8:00,28
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/9/18 9:00,9
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/9/18 9:00,21
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/9/18 0:00,20
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/9/18 0:00,10
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/13/18 14:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/13/18 14:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/13/18 15:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/13/18 15:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/13/18 16:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/13/18 16:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/13/18 17:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/13/18 17:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/13/18 18:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/13/18 18:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/13/18 19:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/13/18 19:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/13/18 20:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/13/18 20:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/13/18 21:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/13/18 21:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/13/18 22:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/13/18 22:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/13/18 23:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/13/18 23:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/14/18 1:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/14/18 1:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/14/18 2:00,0
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,docks,4/14/18 2:00,31
Greenwich Village,280,E 10 St & 5 Ave,40.73331967,-73.99510132,523,bikes,4/14/18 3:00,0
